,img,img_path,img_annotation,img_pretrain,ann_file,pretrain_file
261,Subset3_Train_15_Philips,/data/acharl15/gleason_grading/Subset3_Train_15_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_15_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_15_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
262,Subset1_Train_47,/data/acharl15/gleason_grading/Subset1_Train_47.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_47/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_47/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
263,Subset3_Train_6_Leica,/data/acharl15/gleason_grading/Subset3_Train_6_Leica.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_6_Leica/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_6_Leica/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
264,Subset3_Train_24_Akoya,/data/acharl15/gleason_grading/Subset3_Train_24_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_24_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_24_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
265,Subset3_Train_21_Olympus,/data/acharl15/gleason_grading/Subset3_Train_21_Olympus.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_21_Olympus/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_21_Olympus/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
266,Subset3_Train_4_Leica,/data/acharl15/gleason_grading/Subset3_Train_4_Leica.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_4_Leica/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_4_Leica/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
267,Subset1_Train_59,/data/acharl15/gleason_grading/Subset1_Train_59.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_59/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_59/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
268,Subset3_Train_3_Philips,/data/acharl15/gleason_grading/Subset3_Train_3_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_3_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_3_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
269,Subset1_Train_63,/data/acharl15/gleason_grading/Subset1_Train_63.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_63/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_63/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
270,Subset3_Train_19_Akoya,/data/acharl15/gleason_grading/Subset3_Train_19_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_19_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_19_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
271,Subset3_Train_9_Philips,/data/acharl15/gleason_grading/Subset3_Train_9_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_9_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_9_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
272,Subset3_Train_5_Olympus,/data/acharl15/gleason_grading/Subset3_Train_5_Olympus.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_5_Olympus/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_5_Olympus/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
273,Subset1_Train_64,/data/acharl15/gleason_grading/Subset1_Train_64.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_64/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_64/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
274,Subset1_Train_18,/data/acharl15/gleason_grading/Subset1_Train_18.tiff,,,,
275,Subset3_Train_5_Leica,/data/acharl15/gleason_grading/Subset3_Train_5_Leica.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_5_Leica/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_5_Leica/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
276,Subset1_Train_68,/data/acharl15/gleason_grading/Subset1_Train_68.tiff,/data/acharl15/gleason_grading/patch/Subset1_Train_68/,/data/acharl15/gleason_grading/pretrain/Subset1_Train_68/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'normalized_class.npy', 'class.npy', 'normalized_feature.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
277,Subset3_Train_18_Philips,/data/acharl15/gleason_grading/Subset3_Train_18_Philips.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_18_Philips/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_18_Philips/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
278,Subset1_Train_12,/data/acharl15/gleason_grading/Subset1_Train_12.tiff,,,,
279,Subset2_Train_3,/data/acharl15/gleason_grading/Subset2_Train_3.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_3/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_3/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
280,Subset3_Train_25_Akoya,/data/acharl15/gleason_grading/Subset3_Train_25_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_25_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_25_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
281,Subset2_Train_23,/data/acharl15/gleason_grading/Subset2_Train_23.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_23/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_23/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
282,Subset2_Train_7,/data/acharl15/gleason_grading/Subset2_Train_7.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_7/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_7/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
283,Subset3_Train_7_Akoya,/data/acharl15/gleason_grading/Subset3_Train_7_Akoya.tiff,/data/acharl15/gleason_grading/patch/Subset3_Train_7_Akoya/,/data/acharl15/gleason_grading/pretrain/Subset3_Train_7_Akoya/,"['patch_mask.jpg', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
284,Subset2_Train_1,/data/acharl15/gleason_grading/Subset2_Train_1.tiff,/data/acharl15/gleason_grading/patch/Subset2_Train_1/,/data/acharl15/gleason_grading/pretrain/Subset2_Train_1/,"['patch_mask.jpg', '.DS_Store', 'patch_mask_Stroma.jpg', 'patch_mask_Normal.jpg', 'patch_mask_G5.jpg', 'patch_mask_G3.jpg', 'patch_mask_G4.jpg']","['augment2_feature.npy', 'augment2_class.npy', 'class.npy', 'augment3_feature.npy', 'feature.npy', 'augment3_class.npy']"
285,Subset1_Train_16,/data/acharl15/gleason_grading/Subset1_Train_16.tiff,,,,
